label,text
1,"The Pancakes and the Waffles are delicious, also the Eggs with bacon, the coffee, just everything  Did I mention the home fries? It's awesome to get a wonderful breakfast at a very low price.


 The staff is extremely friendly and attentive, the employees give you a smile and you have to smile back, automatically!


 Unfortunately, the Sunset Grill isn't an insiders' tip, so maybe you have to wait a couple of minutes."
2,"If I could give a minus I would

Food: Would have been plain bar food but each person at my table received it cold.

Parking: what parking there are 10 spots beside the restaurant that are owned by the city we had to wait 30+ minutes for a spot then had to pay.

Server: Great server who apologized for the food.

Manager: informed the manager (Adam I think) about the food he didn't really care. He looked like he should be washing the dishes instead of managing the restaurant.

Overall impression: Stay as far away from this restaurant as possible don't be surprised if they are out of business in the new year or so."
2,"This place is beyond beautiful. The food was good but nothing spectacular. I would definitely come back because the ambience is to die for. The wait was extremely long my friend and I got here around 215 on a Saturday afternoon and were told the wait would be an hour and 40 minutes- that's insane!!! They take your phone number and text when the table is ready. I went back to check about an hour later and she said we still had a 30 minute wait and there are only a few parties in front of us so hopefully they should call us soon. About 15 minutes later we finally got called and got seated. It was really frustrating waiting sooooo long especially when they had so many empty tables. It seems as though many people like to come and hang out here for many many hours with big groups of friends with no worry to leave at all. Quite ridiculous if you ask me! I get it, it's beautiful but come on!!!"
3,"Came across this restaurant on my way to a coffee shop and was attracted by the beautiful patio! 

So my gf and I were looking for a patio and decided to try this one out and see if it's as good as it looks! 

The patio and decor inside was amazing, definitely a great space for a quick drink or snacks. The main entree however I thought was a little underwhelming for the price they posted. We had gone for lunch and I ordered a lamb sausage pizza - which was so small in size and not filling at all, mind you Im a petite 5 ft 2 and don't require a lot of food to fill me up. The amount of lamb sausage on it was also very very minimal. My gf got a gnocchi with Japanese egg tofu which was decent and also not as filling. Food taste ok, but nothing extraordinary

All in all, It's an okay restaurant but I'd rather try a different place before returning"
2,"Since my last review, I find I can't stop coming here. The food is fantastic and staff are friendly. This is truly a nice place to eat, have a drink, take in a game, or even just read. Very relaxed and casual with a nice decor. 

I have tried the hamburgers, chicken vindaloo curry, and Steamwhistle beer-battered fish and chips. All were excellent. Cooked just the way I like it. 

This place seems to take pride in their food. The draft beers are always fresh. Cheers."
3,"The purpose of Summerlicious to most  of us is to try out new restaurants, appreciate their menus and services; thereby adding to our list for future visits. 

I would like to share, by far, the absolute worst Summerlicious experience I've had.  I do not recommend going to Trevor Kitchen and Bar unless you want to be met with an atrocious service and business ethic.  

Food - Do not order the surf and turf.  They do not ask you how you want your steak.  It turned out to be extremely tough. When I was cutting, my veins were actually showing from holding the meat down. \""Surf\"" also consists of one mediocre shrimp. Goat cheese poutine was seriously lacking some goat cheese taste. 

Atmosphere - The entire place was so dimmed that it could probably be dimmed hazardous. There was no pre-cautious tape or any proper lighting for the stair gaps, mind you the stairs were dark chocolate or even black. We received a table about a metre beside the kitchen in an alley with slippery floor. It smelled of the kitchen and we were only metres away from the fire and grease emanating from the kitchen.  There was no air conditioning at our corner which felt like the weather outside with humidity which was at 37 today.  There was only one ghetto white wired table fan - but mounted on wall - to keep the stale air moving away from the kitchen into our faces.  This table is unfit to serve customers in and we were given an unaccommodating attitude when we asked to switch.  

Service -  We were forced to pay for a meal we did not receive due to their unclear policy (about which, by the way, they were very inflexible).  When making a reservation, they should reiterate and make completely clear the policy that if your whole party doesn't show up, you will be charged for the price of the meal for the missing people unless you cancel in advance.  If we were told in advance we would have tried to cancel. First of all, we didn't even know about our one absence until the day of. Also, when we got there and told them we did not have our full party, they didn't inform us that we must pay for the one missing party.  

It was only when the bill came that we realized we would have to pay for the absent party.  They also made a mistake in calculation of our final bill.  When we complained about having to pay for a meal we didn't receive and not being properly informed of their inflexible policies, they spoke to us in a very condescending manner.  We did not care about having to pay an extra $5 per person.  The point is they clearly saw that we were upset and still held strongly that we should pay the extra person's meal and it was quote \""a risk we're willing to take\"" if we were to never return to their restaurant and to tell all our friends about their terrible service.  Clearly, they did not give us the time of day and thought very little of our group.  

They didn't tell us that if we had told them we would be missing someone they would seat a group of 7 in 3 tables for 2.  This means one person would have to sit at the head of the table.  3 people would have to sit a table meant for 2 at this cramped restaurant.  We demonstrated to the waitress that this was completely unreasonable by placing 3 entrée plates on our table and showing them how uncomfortable a dining experience that would have been.  Also to note, the surrounding odd numbered parties, ie 3 people, did NOT have to share one table. They also tried to justify that we were receiving a meal worth much more than the summerlicious price of $35.  However, I would argue that with their lackluster food, we would be paying $35 only for this restaurant's service and atmosphere, neither of which we received in any manner.  

They justified having to charge us for the extra person because of the lost revenue from the unsold seat.  However, in a group of 7, how could you sit comfortably in a table meant for 6?  There were also other odd number parties there at the same time.  Would they be charged for 4 since there was one unfilled seat? 

Last but definitely not least at the very end of it, the waitress suggested us to take the food to go (from the portion from the missing person). Within 3 minutes of handing us the menu, the waitress came back and said that the kitchen was closed, even the dessert bar, and quickly snatched away the menu. If there was no intention of giving us the meal which based on their policy we had to pay, why even give us that option?"
2,"DT Bistro seems to be suffering from a bit of an identity crisis. Is it a French patisserie? A Vietnamese fusion restaurant? A homey brunch place? From decor to menu, the whole place is a bit confused. That's not to say it's not delicious. Because it is very, very damn delicious.

My friend and I started with the mini Buttermilk Scones, served with lemon curd and raspberry jam. I ordered the Lemon Dill Scramble, with soft brioche, smoked salmon and asiago. My friend got the seasonal Soft-Shell Crab Sandwich on brioche with bacon and avocado. The scones were good and buttery, if a bit small. The jams were very tasty. My brioche was perfectly chewy against the scrambled eggs and the salty salmon, and the side salad (usually the bummer of the brunch plate) was delicious. My friend loved his sandwich, and again, the brioche nailed it. 

Even though we were stuffed, we had to try some of their desserts. DT has one of the most beautiful pastry cases I've ever seen - from tarts and cakes to cheesecakes and pastries. They definitely don't mess around. We chose the Double Dark Chocolate Tart, with dark chocolate shavings and blackberries, and the Creme Brûlée Tart with white chocolate, whipped cream and berries. Perfect buttery crusts, deep decadent fillings....we destroyed them faster than you can say \""time for cardio.\"
3,"This place is every hungry person's nightmare. First, the girl making my burger was so busy talking to her pal she forgot my order of fries. I had already waited 15 minutes at this point. When she finally handed me my bag something was telling me to check that everything was in there. When I pointed out that the fries (not cheap!) were missing, she nonchalantly brought them. \""Here you go\""! 
When I got home I opened the kale bowl and the stinky dairy smell of the dressing slapped me right in the face. I threw the $12 bowl straight in the trash. Never again."
2,"We love the roti! Come for the takeout, leave for the decor. It's not anything to look at, but if you are looking for a tasty filling meal, this is it. My favourites are the butter chicken roti and the saag paneer roti.

Tip: if you ask for \""mild,\"" it's still pretty spicy (for people who are likely to order mild). But, you can say \""no spice\"" and get it reeeeally mild.

Cash only but they have an ATM."
3,"Had no intention of coming here but while driving discovered it last minute. Strangely, found this location to be open on a Sunday which isn't the same for the other location we visited. Tiny restaurant, limited seating. The burgers are pricey here, around $16(?) for a combo includes a burger, drink, and fries. We found the menu pretty okay, we didn't know about their secret menu so we just ordered off the reg menu. Ordered double bacon cheeseburger, a high priest burger along with the combo. The fries were overly salted, the beef they use must have a high fat percentage because the oil was everywhere (soaked through the buns) it made the buns soggy and wet. Which I am not a big fan of, the burgers were good though- just don't expect anything lean. Ended up ordering their \""Ice cream cookie sangwich\"" with chocolate ice cream, you have different choices. It was really good and the ice cream didn't melt fast which made it even better. I am a fan of their food, but I would probably come back for their burgers and the ice cream cookie sangwich for sure."
2,"I'm not on the Poutini's train. It's fine but I've had way better in Toronto.

The main issue is the temperature of the gravy - it's not hot enough! The cheese curds remain completely unmelted. It's also not the most rich in flavour. 

My husband loves it so I've had it many times over the years and it is always the same. 

What I do like is the availability of fresh ground pepper, and the option of layering your poutine. 

I'd rather a poutine from Big Smoke Burger any day. If you haven't tried it, give it a go. Gravy is dark dark brown and you get some meltage."
2,"Commenting for dinner AYCE during weekday night.

Their short menu is made up by delicious sushi. Personally I'd prefer more extensive menu for AYCE, but if you're quality over quantity person, go for it.

Also, if you look at the menu, it's like they allow the customers to order each item 3 times only. I'm not sure for fact that they do this, so double check with the place.

Update: The current price for AYCE (as of April 2018) is $23+tax."
2,"Summary:
New Thai spot in the Mount Pleasant/Eg area. 
4 stars for food. 
Lunch special is good value. 
Wish their take out containers were plastic instead of styrofoam. 

Food:
I decided to try their lunch special and ended up getting the chicken pad thai. It was delicious - noodles weren't drenched in sauce, still chewy and the flavour was well balanced (salty, sweet, sour). 

I was told that the lunch portions are smaller than their dinner portions but it was plenty of food for me and I'm a big eater. Also, came with a side, which I chose the thai pumpkin soup, which was essentially similar to a butternut squash soup consistency/flavour, finished with a bit of coconut milk. 

Rating:
I give this joint a 4 stars but need to try other things on the menu."
2,"Wonderful dinner experience at the Elm Tree last evening.  As others have mentioned, a compact menu, but everything appeared thoughtful and delicious.  Our food was terrific and really felt like good value.  Our server was knowledgable and enthusiastic, guiding us through food and wine choices with real expertise.  In all, a nice relaxed dinner experience, I would definitely go again."
2,"September 6th, 2018 - I was going to a concert at Budweiser Stage and wanted CoCo before I got there. I was surprised to find out that one is not far from where I hang out sometimes. 

I ordered Mixed Juice Macchiato and my cousin ordered Green Tea Macchiato. I haven't tried the Green Tea Macchiato but that's the only one she gets. One day I will try it."
2,"We had a dreadful time here on December 14. The service was so slow, we had to ask what was wrong. Turns out, there was a party in the basement and they were under-staffed. Still, It took the waiter about 45 minutes to find out and tell us the wine we ordered was not available. The appetizers took another 45 minutes to arrive, and by then we needed another bottle of wine.  Do you think we could get a second bottle of the wine the waiter suggested for a replacement? Not likely. 

Dinner arrived eventually. We were told it took so long because one of our party ordered the \""Special\"" well done. It came cold. We had to wait almost an hour to over cook a cold meal?

When we complained, the waiter was very indignant. When we asked to speak to the manager, it took 3 tries to get him to come. Eventually, he offered to cover the cost of the wine. When the bill came, the 2 bottles of wine were still on the bill. When we asked to speak to the manager again, he would not come out. We found him and pointed out the errors on the bill. His comments were that the waiter was instructed to remove the cost of the wine and that it was the waiter's fault for not doing so. 

I am so terribly disappointed with this experience."
3,"shitty service, subpar food, cashier tried to short change me. never again. avoid if you care about yourself."
2,"I came here for dinner on a Saturday night.  It looked pretty full, but they immediately seated the two of us.  I ordered some tea (which I think the waitress was disappointed with) and we started off with their dim sum appetizers.  For a main course I got the daily special which was prosciutto wrapped scallops with mashed yams on the side.  The meal was all good, but nothing spectacular.  I think, weirdly enough, my favorite part was the mashed yams.  

I know that some people here raved about the service, but I really found it somewhat lacking.  I realize that they were pretty busy, but everything took a much longer than it really should have.  However, I'd definitely be willing to give it another shot."
1,"Lovet his place. 
Great beer selection and awesome staff, food is cheap and delicious.

Nothing more to say other than everyone should come here.

Oh, but if you're with a crappy cell phone provider you probably wont get service due to it being in a basement."
2,"I have to admit that I'm not a easy person when restaurants is about, and I have to say that this restaurant surpassed  my expectations...  If you are looking for something new,  fresh and 100% food quality this is the place!!!  Excellent food,  amazing service,  and very nice place.  Definitely I will come back soon."
2,"**This 4 star is based on my Summerlicious experience.

One of the few places that offers a variety of items on its Summerlicious menu that attracts my taste buds.  Located on the Wellington strip, this basement establishment is simple, yet elegant.  No fancy decors or artwork, just some simple plants and lights, just dim enough to deliver the perfect ambience!  Romantic enough for a date, casual enough for a get-together with a group of friends, but classy enough so you wouldn't run into a bunch of teeny boppers throwing their 19th birthday there with tiaras.  Normally, it would take me years to decide what I like, but it just so happens that there were two dishes from each course that jumped out at us.

~APPS~
Potato-Crusted Crab Cake: 4/5 stars
I'm picky with crab cakes, but this batter was perfect and I can actually taste and see the crab! It could have been slightly hotter, but I guess that's what I have to sacrifice when I do Summerlicious.  It came out so fast that you know they have a batch in the back waiting to be dished out conveniently.

Macaroni & Asiago Cheese: 2.5 stars
Good. Nothing beyond that.  Small portion too, even for Sumerlicious.

~MAINS~
Surf and Turf: 4/5 stars
Sirloin with jumbo prawn served with truffled goat cheese poutine.  What wouldn't appeal to me in that dish?? Perfectly cooked steak and shrimp, delicious fries, and I love goat cheese!  The sauce was some sort of balsamic reduction which I thought was different, but tasty nonetheless.

Grilled Pork Chop: 3/5 stars
I don't care what the health board laws are, when I go out and get a pork chop at a restaurant with a good chef, I like my pork mid-well.  It's just that much juicier!  However, this was still good served with ancho chilli apple sauce, haricots verts, and red cabbage.  A slight twist on classic pairings!

~DESSERT~
Creme Brulee: 3/5 stars
You can't really go wrong with a classic vanilla bean creme brulee. Slightly under-settled for me... a bit runny, but still good.

Dark Chocolate and Caramel Torte: 4 stars
Served with... get ready... PEANUT BUTTER CHANTILLY! Who doesn't like peanut butter cream with chocolate? Slightly sweet for me, but I'm not really a dessert person.  But anyone who loves sweets, chocolate, and peanut butter will orgaz to this!

Service: 4 stars
Very attentive with servers and food runners.  A little lack in friendliness but oh hell, it's Summerlicious and it was busy... though a smile here and there wouldn't hurt.  Cutlery is changed after each course, and linen napkins will be refolded every time you come back from the bathroom.

Overall, great experience for the price of $35 pp.  Food was not amazing to taste, but delicious.  You can definitely tell that time and care was put into the cooking and prep of all the dishes."
2,"I'm a huge fan of cajun seafood and have had mixed to none existent opportunities to have it in Toronto. Captain's Boil does a good job of satisfying that urge and offers up boiled seafood in bags which you can add flavouring like garlic, cajun or all mixed together in a \""captain's boil\"" which is highly recommended. Lock and load your gloves & bibs cause eating here is messy but good fun as long as you accept what it is and dive into the saucy goodness at the bottom of those bags. The menu isn't limited to seafood, they have awesome cajun fries, corn and plenty more in an ever growing menu. The cajun shrimp here is the best I've had in the city and your pretty much guaranteed to have a good time here unless you get sauce on a nice shirt you shouldn't have been wearing to eat here. Only real downside to the place is they can be a little inconsistent with the captain's boil sauce. Sometimes the mixture is cajun perfection, and sometimes its just red sauce that leaves you wondering what went wrong. The location on Yonge near Wesley is the weakest of all the locations I've been to. If its your first time going try to avoid that specific location as they are stingy on the sauce and their proportions on the sauce mixes are a far cry from the other locations."
2,"Fantastic selection of cider. The \""prosthetic\"" and \""pinot noir\"" ciders were wonderful. The \""TP\"" /pine cider was really solid.  Beet salad and cheese plates had great flavour.  The buttermilk chicken tasted great by itself, and the spicy dip had a up-your-nose horseradish/wasabi kick.  Fun to alternate between eating the chicken with and without dip.

The place was packed and we didn't have a reservation. Lucky to get a seat for an hour.  Next time we will have to make sure to do so.  Will go back to try more cider and food."
2,"aka: Large Indian Buffet

My sister recommended trying this small mom & pop shop out. They offer under 20ish buffet items (butter chicken, tandoori chicken, aloo gobi, naan bread, basmati rice) and many other vegetarian dishes. It's buffet style so upon arrival you'd seat yourself, grab a plate, and proceed to get your food.

I was quite impressed with the variety of dishes as well as the authentic flavourful taste! They're really good with replenishing dishes so the food is consistently hot. I would definitely suggest trying this place out!

Meat buffet is $10.99 - veggie buffet is $7.99, you can also purchase pop for $1 and other juices"
2,"I ordered the \""salad and meat\"" dish for lunch today using the Ritual app. I felt like trying something new and had never ordered from this place before. 

Well, this really wasn't a salad at all. It was a giant pile of iceberg lettuce with a few slides of under ripe tomato and bits of carrot and a chicken skewer. 

It came with two sauces. One resembled tzatziki sauce and the other was an unrecognizable dark, blobby sauce. I didn't dare to try it. 

I really don't recommend this place, for meat or veggie eaters. Nothing special and it left me underwhelmed."
2,Good local neighbourhood spot. Pretty decent Greek souvlaki and chicken Greek salad options.  It's a charming local diner. Manage your expectations and you'll be pleased.
3,"I've heard good reviews about Jinya from a couple of friends, so I was eager to give this restaurant a try when I was in the area. 

Environment:
The restaurant is located near the College/Church intersection, which is very much TTC accessible. If you're driving there is also a private parking just right across the street.
Upon walking into the restaurant, the ambiance emitted more of a bar/izakaya vibe, as supposed to the other ramen restaurants that I frequent. There was a coat rack right by the entrance to hang your winter jacket. Going along with the bar vibe, there were many TVs around the perimeter of the restaurant with sports on. 
The dining space was good sized, but many of their tables were only good for up to 4 people, and larger groups would have to use the high tables in the middle. There were also couple ledge seats available by the window and by the open kitchen for solo diners. 

Food:
My friends highly recommended their Takoyaki so for sure I was going to try it. It was $6.95 for 6 pieces, so the price was reasonable. However, I find their Ramen bowls to be on the more expensive side, as the prices ranged between $12 to $15. 
We received the Takoyaki first as it was our appetizer, and I really like how it tasted with the Japanese mayo sauce at the bottom, that I kept it for flavouring when our ramen arrived. The texture of the Takoyaki was really tender and fluffy and it tasted great when it was hot. 
We waited for quite a long time for our Ramen to arrive, which was quite a bummer as ramen is supposed to be a type of \""fast food\"" in Japan. When it finally arrived I was slightly disappointed by the portion size and the toppings, considering that I was expecting more due to the higher prices. The soup turned out to be too salty to the point that I wished I had told them to give me -50% salt when I placed my order. The Chashu pork was really tender, but it didn't really standout for me, similar to the rest of the toppings. 

Service:
To be honest, when I realized the restaurant was going for the izakaya vibe I was expecting loud chants from the staffers, but thank god it wasn't the case during my experience. I was at Kinka recently where they did that constantly, and it felt like the noise was going to burst my eardrums at any moment.
In terms of service, you don't really get an assigned server to your table, so you're free to get a hold of any server walking by to place your order. They came over periodically to clear the dishes and to refill our water as well. 

Overall, I think the restaurant is a 3.5 star for me, but for the sake of the review I'm giving it a 3 star, because the ramen was so average and the portion wasn't very big, so I can't justify paying a premium price for it."
2,"Really enjoyed the Rustic Breakfast and the small back patio. The portions were very generous, so you better be hungry. Otherwise, the bagel may be a better choice. My gfs Eggs Benedict was good too. She preferred the avacado over the spinach. My only complaint would be the lack of shade on the patio and that some college kids at the table next to us were smoking."
2,"Went for a work luncheon with within a group of 7. Super friendly staff and a lovely menu. 

Everyone was super happy with their orders. Myself I had the lamb pita and it was amazing - I plan to return for this as well want to try the tea service."
2,"Easily one of the best restaurants in Toronto. I had the chorizo and octopus. The flavour combinations were excellent. I then had the Arctic char and this also was cooked to perfection. My gf had the gnocchi although tasty to  would call it a far stretch as gnocchi. All in all nearly everything was cooked to perfection. 

Great experience"
3,"This place used to be called Mr. Tonkatsu. Though the menu looks nicer it's prices seem to have gone up. 

The only reason I am giving this place three stars is the price to satisfaction ratio. The piece seemed small and the only way you would feel satisfied is if you eat the whole mound of rice (which isn't a good idea if you want to avoid getting diabetes). Parking spaces there are very limited and the AC was out so it felt a bit warm. 

Another thing though I am not penalizing them for it is I felt like I was invisible to the waitress staff. To the point that my friend had to let them know to take my order. I just found it funny and decided to laugh it off. 

The taste is good. The flavour of the meat shows through. The toasted sesame with tonkotsu sauce mixed with worsteshire sauce makes a good mix. Even their salad was great. 

However for $14 for the amount even given the area. I found it too expensive. And the portion was small for dinner. 

Crazy don is larger if you want better value."
2,"We were here last night.  The bar itself is nice.

Pros:
The bottle service hostesses are really nice.
The decor is nice.  Love the brick interior walls.

Cons:
The bouncers were less than desirable, not the nicest, but I guess that's a part of the job.  There seemed to be some confusion about what list you're on.  Perhaps the communication between teams can be improved.
The DJ doesn't take requests, so you're kind of at his mercy.  The security people inside acknowledged that he wouldn't take requests.  It seems he's a big Drake fan, and doesn't like the Black-Eyed Peas.  Too cool for Top 40?
Also, they've put a bottle service station anywhere it could fit, so there's very little room to move around.  I guess someone had a lesson in space and profit optimization.
The bottle service line (outside) is longer than the regular line.
The bathrooms were also questionable.

No Chill vibe here."
2,"I never tried Hakka before, this was an amazing experience!"
2,"Pretty good mexican flavours, service is fast, efficient and friendly.  Make sure to check in for the free tortilla chips.  They are done very well.

I got the guac and chips and this guac is one of the best ones I've had."
2,"This is the only pho place I like! I just get the regular pho with only raw beef, it's delicious every time :) 

It's more of a family restaurant. Service is not bad for an Asian place."
1,"I have been wanting to come here for a little awhile.  My friend and I went to the ROM, and this place was a brisk walk away.  We got there just before it opened, but their doors were open.  The waitress said we were welcome to sit but they were still getting the restaurant ready.  It was nice of her not to make us wait outside in the cold!  

It's very bright and inviting.  An adorable spacious cafe, with a beautiful living wall.  I really liked the menu selection.  There were a lot of different choices, and unique options that you wouldn't typically see at a Cafe. 
 So many things I wanted to try!  I ended up with a pizza, latte and a waffle for dessert.  Everything was delicious, presentation was very cute, and the portion sizes were perfect.  Quite affordable, the prices weren't outrageous, and the service was incredibly welcoming and friendly. 
 

I look forward to coming back!"
1,"First thing to start off - excellent pricing! $4.95 for all items - where else could you find that?! Nevertheless, you're paying for what you're getting, so don't come in here expecting exquisite cuisine. There is quite a wide range of food items so it caters to everyone. I came here on a weekday at around 2pm, so there wasn't too much of a crowd.

Service - I was alone and the hostess didn't seem too polite. It was the friendly bartender/manager(?) that took my order and made sure my glass wasn't ever empty. It was hard trying to get the waitresses' attention, since they all looked preoccupied. The wait for my single order took at least 15 minutes, which was a bit disappointing.

Food - again, don't expect the most gourmet food for $4.95. I ordered the mushroom swiss burger and yam fries. The burger was nice and hot, and the brie bun was soft and great. I found the meat a bit too overseasoned and that there was a serious lack of veggies for my taste. Overall, still a good burger for $5. The yam fries were cut too thinly and didn't have the fluffy inside I was looking for. Also, the seasoning on the fries were bland and it was evident that the potatoes weren't that fresh because they weren't sweet at all.

Generally, a good place when you're running low on cash and just wants to grab a bite. The atmosphere is great if you have a few friends along and it was an overall enjoyable experience."
1,"This place is ok. It's huge. I arrived with one friend and we were seated at a crappy table RIGHT beside another couple (with a baby - ugh) even though the place was empty. We asked the hostess to move to a booth, and we might as well have asked her to perform brain surgery because she was terribly confused. After some back and forth we were moved to the booth. 
The prime rib was decent and the sides were alright. For $40 I guess I can't complain. The bread is delicious."
2,Polite and friendly service. Delicious pour overs and baking. Spacious and comfortable.
2,"I went there tonight to get some wings with my boyfriend. We both ordered wings and some perogies to share. They had a lot of things on the menu (would probably be a good thing to cut it down), and a number of sauces to choose from. While the food was great (the hot sauce was actually hot), the service was lacking. There was only one waitress tending to the tables and at one point she disappeared. Even when she was on the floor, other tables were tended to more. 

Again, while the food was tasty, I wouldn't find myself running to come back here."
2,"1st review on Yelp, here goes...

Went to O&B Canteen on a Thursday after work for drinks and dinner.  It was a nice day so we decided to sit on the patio that faces King St - we had no problems getting a seat for dinner around 530pm.  I have been for lunch with coworkers several months before and the wait time can be long if you do not arrive before noon. 

Menu (4/5): From what I understand, the restaurant is intended to give off a casual, market-like feel and the menu seems to successfully accomplish this.  Well categorized between sandwiches, pizzas, pastas, comfort/diner food, etc.  There is variety but not too much variety to complicate ordering.  There should be something for everyone here, but at the same time you don't feel like the restaurant's vision is diluted by the selection.  Descriptions and ingredients are simple, which also goes well with the Canteen feel.

Food (3/5): I had the Mac & Cheese and tasted the Beef Burger.  The cheese was much more saucy than I anticipated and very rich, however it tasted very good and the morsels of smoked ham were delicious.  The Beef Burger also tasted good.  Good quality beef and it came with a heaping side of fries (which are some of the best fries I've had).  The burger comes on a nice egg bun, but I feel they need to put some greens in the burger to offset the heaviness.  Presentation-wise, it looks like a slab of meat in a bun with fries.  Perhaps it was intended that way.  Other diner's plates looked good.  Overall the food was solid, nothing mind-blowing or something I would come back for often.

Drinks (2/5): Limited beer selection on tap (2) and quite pricey at 7.50-8.50 for a pint.  Several bottled beer options though.  Similarly, wine by the glass is pricey but there should be a wine with the grape of your choice.  Not a place where you feel like sitting for a long time to drink.

Ambiance (3/5): I thought they did a great job with the decor and ambiance - very upscale cafeteria type of feel.  I feel like it blends in well with the building, street, and area.  Would recommend this restaurant moreso for a nice lunch/brunch.  I don't find it a relaxing place to have dinner.  Special note: the Patio can be extremely noisy and distracting since the patio is pretty open to the street.  So if you are going after work, be prepared for a lot of honking cars, firetrucks, street cars, and pedestrian traffic.  Found it quite distracting to be on the Patio for dinner.  

Service (4/5): No delays for drinks or food.  Friendly staff.  Waiter made some recommendations after I asked what the popular items are.  

Value (3/5): Menu prices are reasonable for the quality/portion that you get.  Should offer more lower-priced drinks."
2,"I quite enjoyed the king mushrooms and chicken.   The noodles that come with the lobster are soft.   The choices of seafood, and the different sizes give patrons the choice.

The general tsao chicken was tastefully done and included diced tomatoes.   Their specials help to keep the bill down."
2,Got the pho noodle special and had no complaints. Large for 10.99 was very filling. Service was excellent.
2,"Great food and great service! I had the quesadilla and it was full of flavour! The meat was tender and well seasoned. The vegetables were very fresh. I'd like to point out the jalapeños were actually fresh and spicy! Amazing experience, will be back!"
2,"After having weak drinks with dinner nearby and coming close to our 2 hour table time allocation, we decided to hit up THITW for what we hoped would be proper drinks.

This place did not disappoint.  It has the ambiance of a very small local bar. I lived it.  And the bartender was very nice. We were dressed up so sort of stood out, but we were treated very well. I know this sounds basic....but you would be surprised. 

The drink menu had many classics, and were very well made which earns 4 stars.  While we were there, I have to admit, even though I was full from an earlier dinner, I was having some food envy. I saw beef ribs and what looked to be duck wings....and they looked amazing! Next time I will be coming here to try some of the food!"
2,still good but their quality is definitely slipping.  Maybe they are coasting on their reputation but its not as good as it used to be but still very good.
2,"Why eat dessert at the restaurant you had dinner at. When in the area after a great meal with friends I will always take them to Demetre's for Dessert as there is nothing better. Friendly Staff, Great Atmosphere, and even better Desserts."
1,"Went here to have lunch with a friend during the work week. This location has been many different restaurants in the past. Some of them ok, some of them downright yucky. But Crazy Wings is good, decent food for reasonable prices.

I had the Tofu Teriyaki lunch & my friend had the Salmon Teriyaki lunch. At 6.99 & 8.99 the prices are standard for lunch. If I were to nitpick I wish  they included just a couple more cubes of tofu in the lunch order. Music in this place was an improvement to the previous establishment which only played Korean pop songs. Sorry, for a non-Korean I find that music annoyingly whiney & repetitive. The decor hasn't changed much inside except for those lit bottles on the wall. Outside tho, they built a nice patio. The waiter did a good job, except he got a little confused with the cutlery, which made us laugh. :-) I got two forks & my friend only got 1 knife. So I gave her my second fork & she gave me her knife."
2,"Good food and great atmosphere. The kale salad was delicious. We also had the meatballs, spring rolls,  side ribs, thia vegetables, and chicken.  There were 3 of us and I didn't leave hungry but I wasn't full either."
2,"Walked by a couple of times but the line was really long so waited until today. I should have walked away when I hit the front of the line. First the guy was unwrapping the gyros and they looked they had just been defrosted. Having waited 20 minutes I had committed to this and wasn't going to leave. The second thing that came to my attention was the lack of organization. There were roughly a dozen  employees back there but the line was crawling. I don't blame them as the owner should be there to delegate and move the line along. There were delays along my entire order with literally 4 employees standing near the cashier doing nothing. They had two cashiers but were only operating one. Once again I ask the owner why not have two cashier's? I hope the owner reads this as I hope you succeed but right now I honestly believe this is just a pure hype and people seeing a line. Honestly the plate was mediocre and I've had better hummus at the supermarket. Honestly if you want a better plate go up the road to Cumberland and there is a $5 dollar shawarma plate place, pay the extra for meat and pay $2 for 4 fallafel balls and you'll still spend less than this place. Honestly I fell victim to the hype and social media."
2,Went for lunch with a friend.  He had steak and calamari to start.  I had the halibut with ceasar salad to start.  Waitress was friendly and very warm even if we stayed well pass the lunch rush.  I would recommend it and will return there again.
3,"Everything on the outside makes it look like a burger joint. Ironically, they don't have any burgers. Selection of food is limited, overall quality is ok. Price is high though. For the Patty Melt it end up being $19.21 with tax for a patty on rye bread with French fries!"
2,"The food was great but the service was pretty bad. It took us ages to get the attention of the waitress when we needed something. Also it's pretty annoying that they would refuse to split the bill at the end.

They ran out of mole, the previous time they ran out of green salsa."
2,"I love this place! Highly recommend the Bangkok Pad Thai & the Thai Dumplings 

Service is always great too"
2,"I was here a few months ago and the food was really good.  I visited today and the food was ok.  The chicken tacos were good.  The steak and calamari were ok.  Today we were served by two waitresses.  The first one was very friendly, the second didn't seam too genuine.  I guess the inconsistency isn't just in the food.

This is a great place to go with colleagues after a day at the office.  Nice ambiance, nice patio (if you don't get a smoker next to you), mostly friendly staff.  Convenient location."
1,"Okay, this place is AMAZING. 
The place looks like a school cafeteria, the place is small, but WHO CARES?

1) The crepes are AMAZINGLY GOOD (I went to cafe crepe afterwards cus i couldn't NOT eat  crepe, they damaged my taste buds with their thick, pancake-like crepes) 

2) They are CHEAP. (I paid 6dollars for coffee + crepe. I paid 10 at cafe crepe, i guess the portion was bigger there but it didn't taste good)

3) The staffs are nice.

4) Tips are optional! Although i always tip them cus the food is too good not to tip :D"
2,"This food is good...for drunk people with no taste left. The parmegina was soggy, and fries were a horrible choice. The pizza looked good, wish we got that instead."
2,"Cool ambience, select beers from small breweries, friendly and knowledgable  owner. The space is a long column, pinball and arcade machines against the right wall (~12 machines), tables to the left, and a bar to the back. Electronic background music, not loud, dim lighting. Pinball is $1 and arcade machines a quarter. 10/10 would go again!"
