Business_Id,Name,Text,food_rating,f_prob_pos,f_prob_neu,f_prob_neg,price_rating,p_prob_pos,p_prob_neu,p_prob_neg,service_rating,s_prob_pos,s_prob_neu,s_prob_neg
3BJhHBe9xEKe8jaIDd8SWg,Tibet Cafe,dropped kensington market two weeks ago felt hungry needed something quick could take enjoy waking around roomie tibet looked like would fit bill walked ordered food told would bit went back wandered around coming back ordered chicken burger actually sandwich roasted chicken veggies yummy bread think could choose side got fries tasty also ordered carrot orange fresh juice biggest fan blame picky eater personally decently priced gripe would emphasis food service one servers bumped every time walked past bit narrow space could gotten without shoulder checking every time,3,42.2579,11.3433,46.3988,2,9.1814,80.8988,9.9198,3,0.7257,38.636,60.6383
PjtX-5vSTBVyWfMREX8bRA,Capitano Burgers & Gelato,location relatively empty two friends dropped wednesday evening capitano monster burger combo scoop bacio salted hazelnut ice cream burger combo somewhere got free sample cup ice cream checking yelp app monster burger delicious deep fried cheese stuffed portobello mushroom brought several notches burger size huge side fries healthy portion snacked small wrap couple hours trouble finishing combo cut burger half keep burger bun ration acceptable lot slipping going would suggest bacio ice cream tasted exactly like ferrero rocher chocolates salted hazelnut played sweet salty thing amazing definitely place would recommend try least,1,98.0644,0.634,1.3016,2,0.6742,77.3283,21.9975,2,24.253,67.1716,8.5754
Grr2wJ3nYD_7qUyespDglA,Corrado's,wandered place pre ballgame dinner found completely empty first bit worried yelp reviews wrong right reviews straight wrong overly impressed corrado ordered medium pie w sausage one famous rice balls guy behind counter totally friendly offered cut rice ball half bring table pizza cooked sicilian style rice balls rice cheese beef peas favorite one bad sauce sweet rice ball huge definitely near softball grapefruit size sure shared people pizza came minutes later pipin hot first thing noticed lack sausage expecting hearty sprinkling meat much said pizza bad doughy crust thin thick either fine sauce touch sweet pretty good much mozz liking maybe one prefer bit less cheese bit meat pizza slice solid effort corrado short walk rogers center good,1,93.9753,0.5635,5.4611,3,0.0121,40.3033,59.6846,1,86.4761,13.0573,0.4665
ydM0qCPG1cTZvAguCi2ucA,Rhum Corner,ambiance service everything times drinks really busy weekend great date spot,1,66.6239,7.765,25.6111,2,37.7693,60.5717,1.6591,3,45.295,3.5827,51.1224
xYeLEIWbG0IBnMGU2mWUBg,Chako,meat seasoned well however authentic korean bbq like typical asian chinese bbq,1,99.6139,0.1927,0.1934,1,85.4832,2.9412,11.5756,2,28.3539,71.6458,0.0003
_xAJZOKBMPOe47p1MphB2w,Fishman Lobster Clubhouse Restaurant,bomb bomb bomb flavorful must eat toronto best reservation restaurant get super busy,1,99.5941,0.0408,0.3651,2,9.0588,89.9861,0.9551,3,8.8716,26.9375,64.1909
z5dE6ACPVnoyOOiAynMhmw,Chippy's Fish & Chips,halibut delicious get last times tried order sold like fish chips restaurant possible,1,99.6129,0.0353,0.3518,2,10.9907,88.2179,0.7913,2,5.0868,94.4711,0.442
r_BrIgzYcwo1NAuG9dLbpg,Pai Northern Thai Kitchen,really liked place get early lunch make dinner reso filled within minutes opening friday afternoon,3,25.3653,5.2549,69.3798,2,5.0751,94.7501,0.1748,1,70.4999,18.0658,11.4343
PM5vkmr8FqOIWE0pe3C2Fw,Morals Village Hot Pot Downtown,times time great experience staff attentive friendly especially guy named carson name took order best,3,6.8014,6.0732,87.1255,3,5.6665,45.4199,48.9136,2,24.5215,60.5853,14.8932
Fx5haZv9PP3E7Ljp-h7B1Q,Eggspectation,delicioso muy recomendable el ambiente la atenci n los platillos de vegetales frutas frescas todo muy bien,2,,,,2,2.0547,89.4555,8.4897,2,10.167,89.4209,0.4121
ZwRFTD84EUnCFIhp1VoIPQ,Carl's Jr.,tried grilled portobello mushroom thick burger good gets nothing beats anything grilled grilled charcoal anyways,1,99.5219,0.005,0.4731,3,0.0009,16.5836,83.4155,2,0.0982,99.9013,0.0005
TR0-w6VoZDAdvFQiq7P2Ug,Millie Creperie,green tea crepe cake ambience job quick desert service friendly unpretentious staff repeat yep going try ice cream crepes welcome addition neighbourhood,1,99.9024,0.0862,0.0114,3,13.3142,28.7912,57.8946,2,2.6637,84.9623,12.3741
UYop9KYT-_mJsc2bcH83jw,The Pickle Barrel,used love pickle barrel kid gone downhill less jewish deli items generic food menu diverse dish really stands mediocre service location okay good generic meal,3,16.0564,13.7817,70.1619,2,1.2098,70.8583,27.9319,2,14.0095,80.4138,5.5766
iGEvDk6hsizigmXhDKs2Vg,Seven Lives Tacos Y Mariscos,went lunch getting tattoo done recommended artist best fish tacos octopus baja taco side ceviche finish good tasty octopus best tasting highly recommend place warned much seating line door went still worth,1,98.7955,0.9585,0.246,2,6.4006,89.0213,4.5781,2,32.2304,59.2429,8.5266
JoDEpZn-Y21u3VskMLyd5A,Mata Petisco Bar,dinner absolutely loved concept brazil amazing see place create small portions meals difficult create yet authentic way staff friendly ambiance beautiful unpretentious also keep menu interesting dynamic love place,1,94.5824,4.7581,0.6595,3,1.6358,29.7956,68.5686,1,82.548,15.3811,2.0709
MhiBpIBNTCAm1Xd3WzRzjQ,Messini Authentic Gyros,amazing price great food cute area someone want never truly appreciated awesome place moved san francisco finding good greek food like impossible places even use real meat gyro good time late night lunch even dinner also feta fries amazzzzzzzzzing yum yum,1,99.6463,0.3042,0.0495,3,39.9621,17.0708,42.9671,1,64.7392,34.4771,0.7838
N93EYZy9R0sdlEvubu94ig,Banh Mi Boys,loved kimchi fries first time tried fries good kimchi overpowering pulled pork mayo green onion made taste even better second time around though fries tasted awful ruined overall taste ended eating pork kimchi etc dumping fries bao think spices version pretty good bit small might right small appetites,1,99.7815,0.1441,0.0744,3,0.1999,12.7377,87.0624,2,20.5011,50.9638,28.5352
iAdj2sx6LHWt6_zM7U3GLw,Da-Maria Pizzeria & Spaghetti House,nonna found place run old school italians overjoyed experience many visits despite kind demeanour food nothing like home cooking sauce heavy oregano tinned tomato concentrate tastes add sugar reduce acidity mangiacake sauce poor sandwiches taste like ones get pizza pizza chicken parmigianna cafeteria level pepperoni pizza features pepperoni straight packaged cold cut aisle frills saving grace primavera pizza stand hour wait least reliable decent,3,30.6631,0.2887,69.0482,2,0.4151,94.4852,5.0996,1,51.5241,34.8459,13.63
h_4dPV9M9aYaBliH1Eoeeg,Wvrst,long line result lengthy wait line went way stairs hungry determined relive first wvrst experience two years ago old friend tow accepted seats bumping bar tried drinks ordered sausages went vegan original comrades went oktoberfest bratwvrst got mine onions sauerkraut slathered ketchup monster maybe hugged toasted white bun ohsogood place super loud full saturday night pre party people delicious hunger depressing time nonetheless would continue return recommend,1,68.6752,0.0823,31.2425,2,0.9828,96.8704,2.1469,2,19.3463,47.0173,33.6364
47wBHgBwQ8_70sjmXow_1g,Her Father's Cider Bar & Kitchen,adorable gets job done review brunch father cider bar kitchen tucked harbord cute resto bar went saturday morning around noon getting table seven people problemo afternoon went place filled nicely started flight three ciders one classic cider twin pines one thai ginger infused made pinot noir grapes giving deep red colour expecting drink brunch see presentation amazing selection hard say meal duck hash spinach sunny side egg pumpkin seeds bechemel sauce duck little crispy liking otherwise satisfying first meal day finish breakfast potatoes came along egg perfectly fried around table ordered couple mounds extra breakfast potatoes proves really necessary given portion sizes still appreciated table return try dinner drinks hell another flights,1,99.9515,0.0266,0.0218,2,0.307,73.6701,26.0229,1,69.2198,28.6177,2.1625
uynbRIP4g85lp87xBJUaTg,Church Bistro,horrible experience quickly list things happened waiter walked away ordering drink brought wrong one asked another walked away yet finished speaking brought wrong drink yet drinks warm even ice even added ice warm chocolate milk chocolate milk mixed food came silverware delivered waitress ketchup jam table asked waited min half still nothing waiter saw getting find silverware handed ketchup ketchup barbecue sauce luckily added small potion realized min half later silver ware came without jam min half later small portion jam arrived around min waiting toast cold worst part asked meal said suggestions waitress ran away waiter replaced mentioned mark barbecue sauce better finished speaking said people make mistakes calmly said giving suggestion said sir ketchup big deal say another word place closed within year message owners church bistro reason place next door packed groups people customers poor service change ways closed,3,11.3208,8.6624,80.0168,2,0.3952,98.1323,1.4725,3,5.3505,7.7528,86.8967
MLfxCa6B5LgVDaKNQvvnzw,Wild Wing,came days ago called confirm halal wings available said non breaded regular breaded wings got lbs halal breaded wings zesty lemon korean bbq server great wings awesome tables superr sticky lots fruit flies air drinks flat like whatever food good came back yesterday work long drive tuesday price wings server told us serve halal breaded wings location even explained bought days ago said maybe server put bill halal definitely breaded halal wings guess wings halal option order wings without side order weird although half price tuesday every lb ordered required purchase additional drink even though soft drinks usually refillable meaning every lb drink instead without really looking like anymore lazy argue said okay take non breaded halal wings fries choice soft drink min later comes back drinks let know actually halal meat expensive regular wings add lb ordered tell lb wings shocked came min ordered try sneak onto bill told want anything left know times customer entire restaurant reviews bad hopefully location closes soon went los chicos nearby awesome delicious flavourful meal instead,1,98.006,1.245,0.7489,3,0.1249,49.2774,50.5977,3,10.0461,36.1318,53.8221
h_4dPV9M9aYaBliH1Eoeeg,Wvrst,tasty sausage great beer selection casual seating great time,2,36.2567,56.7219,7.0214,1,85.5448,8.8817,5.5735,2,2.7357,96.2986,0.9657
t1mR_Zff6Dqv1TueE2JLEA,The Sultan's Tent & Cafe Moroc,great atmosphere decor food great live entertainment kicked notch great date restaurant,1,82.5468,16.6229,0.8303,2,30.8442,53.8351,15.3207,1,87.8367,9.7038,2.4595
7T3WU-Up01pgCeygbc_K-A,Dagu Rice Noodle-Downtown,hot sour soup delicious enough meat noodles also beef bone soup bone delicious soup maybe soup really outshined hot sour soup,1,99.7301,0.0075,0.2624,2,0.4602,99.4526,0.0871,2,3.6331,96.3573,0.0096
7Cm5SCTu7LePBCXTUaEiwQ,Shark Club Sports Bar & Grill,came work happy hour deal good bar rail drinks house wine selected apps drinks watered food ok tator tots good sliders horrible bun patty dry many people restaurant,1,96.6324,2.8057,0.562,2,0.1783,99.5892,0.2325,3,14.5339,40.0978,45.3683
tQKRXnzWZllD4M3toa-UaQ,Taftan Kebab,fantastic authentic persian takeout lot like kabob places near old university tehran prices quite fair considering size food added salad occasional free second meal tah dig stew,1,96.9908,1.5541,1.4551,2,0.2597,84.36,15.3803,2,1.3757,98.3835,0.2409
3HVxkz03TS_ssJ7j3x5dRA,The Distillery District,cool area toronto full artsy shops great dining options brew house oyster house wine bar unique looking section toronto check website places check sure take walk distillery area visit amazing city,1,78.6278,18.4708,2.9014,3,3.6551,16.8226,79.5222,1,77.778,22.1867,0.0352
Fx5haZv9PP3E7Ljp-h7B1Q,Eggspectation,love place breakfast items totally delicious visited couple time time boyfriend really satisfied dishes service portion size really great well overall great option breakfast brunch definitely recommend,1,99.4635,0.3922,0.1444,2,4.276,58.9718,36.7522,1,91.1621,6.5492,2.2888
iGEvDk6hsizigmXhDKs2Vg,Seven Lives Tacos Y Mariscos,looking quick bite exploring art gallery ontario fun walk ago chinatown lead us seven lives best tacos ever baja fish godernador delicious fun lively punk grunge atmosphere inside negative limited seating good place group folks looking sit eat perfect needs,1,99.0796,0.4953,0.4252,2,12.4041,83.0908,4.5051,2,46.1985,49.3694,4.4321
aAYl1-tsvP9Kzs7YESi8Rg,Electric Mud BBQ,drinks overpriced food amazing omg crack rolls literally addictive matter full need tried ribs dry alright could better however beef brisket amazing wanna ty catfish let see really chilled spot nice location renovate add room really waiting time also extend hours however really good place go,1,99.9695,0.0193,0.0112,2,5.9607,90.4238,3.6155,1,87.8207,12.0437,0.1356
gbjIwB_r6y4YhaZMwEK6mw,Brick Street Bakery,located historic distillery district bakery boasts best bread sandwiches area friends grabbed lunch monday afternoon got sausage roll turkey chili based reviews sausage roll flaky full chopped sausage honestly expect filling chili hearty healthy taste fatty chilis filling warmed chilly windy day friend got pulled pork sandwich really liked saucy though got kinda messy eating good,1,99.8184,0.0483,0.1333,2,0.0317,88.3022,11.6662,1,81.2293,18.4119,0.3587
RwRNR4z3kY-4OsFqigY5sw,Uncle Tetsu's Japanese Cheesecake,place seen huge line ups place line made crave bad trying one day saw line short jumped wanted like min expecting best cheese cake whole life donot get busy cheese cake tasted soft flavor add nothing cheese cake plane soft one thing say unique place unique special feel like ur japan something hot girls go alot maybe pick spot makes busy people come cheese cake would recommend place line empty quick wise would say worth wait usually wait much longer,1,89.3728,9.0456,1.5817,2,3.2934,79.2663,17.4403,2,21.5588,45.3626,33.0786
b7wUWVV01xaa7E0FUNMDiw,DaiLo,delicious asian fusion cuisine although prices seem bit inflated asian food price taste ratio good everything tasty amuse bouche chawanmushi tamari pearls set great tone evening great presentation wise taste wise dishes night especially recommend hakka brown wontons bet one pumpkin dumplings also quite nice lamb neck rendang fall bone tender great dish share service great throughout evening server extremely patient us executive chef nick liu even came signed toronto eats book us thing nitpick sticky rice lamb neck dish found tad dry cocktail drinks pretty worth trying ultimately lacks punch makes cocktail truly great memorable overall would definitely recommend eating,1,97.9051,2.0778,0.0171,2,6.6415,59.1393,34.2192,2,44.0631,51.6828,4.2541
JK_DiDwbl7HX5OhCAh3h4g,Cafe Diplomatico Restaurant & Pizzeria,friend walking along college street looking outdoor patio eat dinner since weather warm arrived pm wednesday greeted two waitresses front restaurant proceeded seat outside moments later menus arrived along water waitress super friendly unfortunately also really busy able take order quite time finally able get attention friend ordered mini arancinis pcs appetizer section split crispy outside still steaming filled tomato cheese dipped warm tomato sauce later finished complimentary bread rolls quite time passed able put order main course food took really long come well ordered meat lasagna friend daily special chicken parm pasta salad cheese perfectly melted browned sauce really nice flavour lasagna noodle mushy whole dish seemed lack height texture water never refilled able ration till end meal haha lasted almost hours overall food decent filling feel like would better place share couple drinks hang time issue probably back weather consistently warm drinks patio maybe pizza neighbouring tables really delicious looking ones,1,99.5404,0.2286,0.231,2,0.8675,95.3644,3.7682,1,71.0604,18.1923,10.7473
OIdOJaNS8M624F58XGV3PQ,Pizzeria Libretto Danforth,came friend pm tuesday night sat bar reservations make reservations place busy night good buzz enjoyed decor open kitchen watch chefs work woodovens service good making sitting bar attentive bartender especially since friend late awkwardly sit bar couple minutes cremini mushroom pizza friend housemade sausage pizza shared italian doughnuts dessert food yummy little delicate flavouring liking maybe quick baking method use pizzas flavour used also served chili oil chili flavour far could tell oil main compliant actual menu know italian restaurant appreciate authentic touch menu drinks italian wish description got english explanation clarification ask server explain several things need extra time consider obvious server many people need explanations people lacking italian vocabulary also way wine list written hard choose wine enjoy wine means snobby expert need know merlot shiraz order make decision nut woodsey undertones slight spiced red currant flavour like end wine picked good based description included pairs well pizza try prices middle road towards expensive pizzas like wine started bottle think pizzas dessert bottle wine payed remember correctly overall would definitely go back little things could improved stars yay fan,1,97.4837,1.8984,0.6179,3,0.0852,44.0757,55.8391,3,18.7875,27.838,53.3745
VhQXJteVrG3L-wq8HlYFqw,The Ace,ventured west end saturday brunch ace moderate amount seating several booths two seater tables making restaurant date toddler friendly recommend coming group larger arrived shortly noon friend short minute wait getting seated big eaters naturally three mains ordered sauteed italian sausage white beans rapini topped fried egg served brown toast sausage crumbled white beans topped runny egg toast looked like hearty whole grain toast would eat avoiding gluten would enjoyed dish larger wholesome chunks sausage huevos rancheros two farm fresh eggs served easy black beans guacamole sour cream salsa fresca fresh corn tortilla gluten free option tortilla wraps made corn easy eggs farmer fresh usually like runny eggs runny yolk perfectly fused flavours guac beans tortilla together nicoise salad italian tuna green beans arugula tomatoes potatoes hard boiled eggs olives lemon gluten free dairy free always love greens salad inspiring arugula fresh two green beans included cooked crisp downsides small portion size sparse sprinkle toppings portion size comparable side salad fresh squeezed orange juice grapefruit juice glass really wrong fresh squeezed juice personal preference include pulp serve generous glass rating summary food average dishes noted portion sizes could larger price atmosphere enjoyable diner vibe service water service lacking servers could friendlier,1,99.41,0.0618,0.5283,2,3.2271,58.2917,38.4812,2,22.3107,76.0751,1.6141
1jNteKQ2JuF6Sk1SI9X23Q,P F  Chang's,busy night second friday restaurant opened arriving early told table minute wait looked around saw many empty tables buy wait time agreed took familiar pager remember well many pf chang waits fl minute wait quick minutes later pager lighting dropped everything walked restaurant seated shortly table restaurant suddenly busy pouring menu knew wanted chicken lettuce wrap favourite deciding pf chang fried rice kid menu chicken fried rice veggies kid decided kid menu best idea ordered two things ordered glass wine extensive wine list great many choices glass son ordered sprite kept menu see wanted entree later ordered orange peel beef lettuce wrap ok deep fried vermicelli chicken sat light hard cooked chicken separate well noodles think left behind entire lettuce wrap actually get shells chicken chicken son loved chicken fried rice better picky eater like vegetables orange peel beef delish actual slivers orange peel cut sweetness coating comes choice white brown rice chose brown fantastic texture also loved attentive servers different servers asked son wanted refill said suggested tell next server yes would stop asking drink second later server asked wanted refill looked grinned agreed wink grinned back servers stopped asking thereafter son triple chocolate mousse cake shot glass ate ate ganache richest delicious part great reminder florida one fave restaurants visit fl remember come winter months warm weather memory also love open bar side restaurant patio wide open,1,99.6843,0.1727,0.143,2,1.1806,95.0987,3.7207,2,2.3366,51.0902,46.5733
J8cLxK-DIl8ZweElFLec7Q,Thai Princess,night second city decided give thai second round pretty big fan first time heard great things khao san road area also heard long wait times decided went another thai place right around corner thai princess reviews describe deceiving outside true girlfriend give gwah look saw drab sign really seem like strictly take joint also little wary never sampled thai cuisine quick peek menu door went forward find wait time whatsoever score inside gorgeous fairly small intimate one places even food sucks happy went based relaxing atmosphere bitch shitty food course waitress kind helpful us newcomer someone still pretty green well girl ordered kind curry thing remember exactly help last thai experience ordered another pad thai chicken also like last time mind also get mango coconut sticky rice ordering went go wash hands washroom one thing worth noting careful open door go downstairs landing open door already steps design ridiculous enough would incredibly easy swan dive paying attention also noted waitress quick point upon arrival still fell one blame right bathroom area hilarious clearly constructed ahem little person felt like walking one little houses buy children hunched like mr burns mens room got wonderful view boobies looking mirror omg squat slightly use urinal hilarious yet immaculate anyway food delivered quickly pad thai delicious remembered place girl issues spicyness meal suspect something used problem prepared say tasty though unfortunately could barely finish filling pad thai therefore skipped dessert wonderful restaurant great prices friendly staff comical bathroom wanted star place one flaw seated near back place unfortunately everyone getting take walks treated douchey hipsters talking dumb crap really loudly waiting food really tp fault wish order pick section farther away people trying enjoyable dinner date,1,97.1578,0.796,2.0462,2,1.2434,80.4863,18.2703,2,29.4109,52.1556,18.4335
_kXHHT8RMqx9Ro8gWXE9kA,Medieval Times Toronto,great place go family tons food entertainment must see,2,32.4959,66.9673,0.5369,1,54.0185,42.1236,3.8579,3,36.2363,24.2188,39.5449
fJvY-QjDY1ZWWArjx9rRIw,KINTON RAMEN,really good ramen good price good decor service friendly slow side would definitely go,1,99.5243,0.4439,0.0318,1,94.3782,4.6835,0.9383,1,90.9697,2.0495,6.9809
HroRqAmZWXywHNUCRsaQeg,Spring Rolls,left front door half hour saw empty tables minute every time one star maybe skin color wrong oh well,1,98.4272,1.1509,0.4219,2,7.4355,83.3038,9.2607,3,3.4993,9.452,87.0487
#NAME?,Honest Weight,fantastic lunch today visiting toronto surprise chowder oysters japanese pancake amazing staff friendly five stars doubt,1,99.7754,0.0186,0.206,2,44.53,49.5102,5.9598,3,29.9069,25.8659,44.2273
_u1Bq7QsgMUXSMex8QHqLQ,Burrito Boyz,loyal burrito boyz customer came tonight got quesadilla buddy got burrito quesadilla whole wheat instead white fine cooked chewy inedible never problem queso,1,99.2186,0.664,0.1174,3,3.8776,10.7349,85.3875,3,26.6994,12.1564,61.1442
IQ3esF7MvIOCbeVetW51Ng,Harvest Kitchen,food always delicious fresh great friendly atmosphere must try cure juice normally hate juices beet juice well balanced mix sweet tart plus healthy extra bonus,1,99.6758,0.1986,0.1256,2,0.0265,97.5184,2.4551,2,29.5714,70.3313,0.0972
iGEvDk6hsizigmXhDKs2Vg,Seven Lives Tacos Y Mariscos,friend ordered items gobernador baja fish pork carnita mushroom cactus taco agreed baja best taco ever period tacos stellar seriously folks try baja bucks left stuffed great customer service definitely return,1,99.1014,0.0006,0.898,2,36.3482,60.0123,3.6395,1,53.9763,38.0625,7.9612
iGEvDk6hsizigmXhDKs2Vg,Seven Lives Tacos Y Mariscos,amazing little place kensingon market usually long line try avoid peak meal times trust worth wait spicy octopus taco delicious go end day run lot seating though eating goodness packed taco standing get messy,1,99.622,0.2083,0.1697,2,36.3482,60.0123,3.6395,2,31.1468,62.2908,6.5624
d4P7boUqiA2pR59jOlzYLA,Assembly Chef's Hall,familiar assembly chef hall essentially fancy food court featuring food various toronto restaurants e g cherry street bbq bar reyna food waaay expensive go physical restaurants quality nearly good came friday lunch means place packed office people means paying lunch would getting environment enjoy food food court said cash burn want try variety food pretty iconic toronto restaurants go,1,98.0484,0.8635,1.0881,2,3.8103,94.6867,1.503,3,9.538,12.589,77.873
i--dxuKd_6Dx7mwgQ5nl-g,School Restaurant,years ago went left great impression wanted go back hash browns left disappointed certainly worth happy service good waffle chicken entree chicken hot came nice dipping sauce happy waffle crispy nothing special coleslaw red cabbage carrot fresh certain sourness partner french toast end said mediocre piece thick toast like verdict expensive entree dish wished lunch menu definitely worth money back unless someone treating fruits would nice since brunch menu,1,97.971,0.0357,1.9933,3,0.3149,28.2287,71.4564,2,39.2756,59.4766,1.2478
dAmVTQ6ukuLh4UxTmBoRkg,Maha's,waited hour half brunch inefficient food quite good unique think hour half getting much irritated waiting tastebuds became somewhat unreliable seats shop things made wait extra long dishes brought somewhat slow patrons sat chatted despite crazy lineup people didnt eat leave everyone decided take time hangout also hostess estimation terrible said half hour min waited double time chicken sandwich good grill cheese lentil soup also good liked better wait like know ahead time ok food wait crazy,1,83.8912,15.9633,0.1455,2,0.1059,99.3566,0.5375,3,32.0587,31.8728,36.0685
5sKb4h7R5gdhePSflPD0Tw,Kiku Japanese Cuisine,establishment many times stopped coming years ago attitude staff recently went restaurant richmond hill fell love sashimi fresh melts mouth thought give place chance closer us travel thought might improved past years nope woman greeted us door use greeted like barked us pointed table us sit phone rang grabbed grunting someone end throwing chopsticks plates table menu ipad cut facetime us dish came table either accompanied silence grunting food mediocre best nowhere near quality restaurant opinion worth drive richmond hill next,3,12.1252,3.9976,83.8772,2,0.3495,99.2382,0.4123,3,10.8667,26.6124,62.5209
Fav36DcwmN3M69XR5bOLVg,Hub Coffee,really like hub used make whole block walk cup strong coffee hub previous location shaw even convenient location hallam dovercourt really adds little neighbourhood developing intersection hub chill quiet vibe unobtrusive music usually free tables work reading week weekend seems get quite packed brunch crowd tried tried b b breakfast bun old place walk counter grab coffee cookies muffins scones go highlights get iced coffee delicious strong refreshing jolt caffeine also gluten averse double chocolate gluten free cookie salted amazing,1,99.2052,0.631,0.1638,2,0.5607,60.805,38.6343,2,42.7067,54.9327,2.3606
JG9UpsFR6hrqQqsKh_RyaQ,Planta,wanting try planta long time hearing friends seeing online vegetarian vegan tried famous cauliflower taters interior design show great dining tried watermelon poke coconut ceviche start pretty good start got crab cakes nice lot dill herb top husband got hot pot really enjoy bok choy pieces humongous friend got frenchie pizza like sauce sure got daughter italian job came really late compared food pizza tasty also got cold pressed juices good quite pricey hey location vibe burger next us looked good maybe go back try husband said want go back lol,1,99.9946,0.0028,0.0025,2,0.0227,99.9193,0.058,1,59.022,40.8128,0.1652
kiyTiW-2Ba65O3uAMaagTA,Mucho Burrito,worst experience burrito place consider place fast food service horrible really much food horrible think eat burritos often eat anything else place let first let start prices two small burritos ridiculous given competitors prices significantly less mind prices high charge extra toppings guacamole toppings offer gross cooked bell peppers dry corn cheese basically nothing else even lettuce top choose guacamole extra per scoop believe appetizing burrito small got shrimp burrito good burrito dry toppings tasted old disgrace burrito first time finish one go big bite burrito like minutes location,1,94.801,4.9089,0.2902,3,0.4827,1.7291,97.7882,3,12.2594,26.6608,61.0797
oRgoOhwCex1X9j1iQ9ou3w,Crown Prince Fine Dining & Banquet,found new favourite dim sum place banquet looks nice decor fancy huge chandeliers everywhere servers wear old fashion maid dresses went around packed hard get attention staff everything else good every dish ordered really delicious especially steamed pork dumpling siu mai even though siu mai mostly standard everywhere place made amazing texture soft hard stuffed right amount ingredients also offered unique dishes never seen pumpkin pancake pumpkin corn congee want deep fried stick usually comes congee ask give congee menu dessert would definitely recommend trying milk egg tart bird nest perfect sweetness like dim sum restaurants come avoid rush take advantage special sizes dishes except xl,1,99.9607,0.0285,0.0107,2,0.5041,96.3935,3.1024,2,36.4497,60.8645,2.6858
IQ3esF7MvIOCbeVetW51Ng,Harvest Kitchen,really love place four times every time really happy meals decor pretty simple service always friendly accessible sheepishly asked cheapest red wine first visit server completely non judgmental brought little taste wine first see would like know standard usually happen ask cheapest ha nice treated well even upfront little broke food feels kind fancy really delicious place always delicious options vegetarians meat eaters boyfriend vegetarian eat meat one best places found toronto totally happy choices vegetarian options lazy like many places serve meat veggie choices always creative flavorful meals tofu instead meat went holiday dinner vegetarian option insanely delicious sort deconstructed ratatouille good burger great well highly recommended pleasant service delicious food reasonable prices make great spot nice date without feeling stress cost environment,1,96.7976,2.7246,0.4779,3,1.5327,46.0105,52.4569,3,13.7954,38.9323,47.2723
pZ1quwXnYozLIZIVABojhw,Black Hoof,holly heavy meal ever nutella foie gras liver onions blood sausage beef tongue bone marrow beef heart tartare full fatty good,1,99.6249,9.4319,0.375,3,0.0143,9.3958,90.5899,3,23.211,7.5098,69.2792
8I5U8OQ06nSxX2y4PPOWzQ,Japango,usually go chirashi pretty busy crowded since small place good lunch mind wait sashimi chirashi changes depending availability,3,20.3276,10.6412,69.0312,2,17.0088,81.786,1.2051,3,1.9035,0.3596,97.7369
#NAME?,Sushi Bar,eat never written bad review place awful ordered dancing unagi eel roll unagi tasted smelled fresh save money eat dreadful place,1,57.5497,0.5606,41.8897,2,14.4906,58.6799,26.8295,2,11.7735,68.6758,19.5507
wNXw53wmePcf_V3rF18LUg,Grazie Ristorante,simply overpriced wait long want better food seafood less price recommend going ferro bar n cafe near st clair w balsamico street yonge eglinton yonge davisville,1,68.6715,0.9314,30.3971,2,4.8679,94.247,0.8851,1,55.2551,26.4841,18.2607
7oEKIG7d1ttPRejppZ3WIA,Lady Marmalade,excellent brunch place enjoyed benny mango salsa attentive friendly service decent coffee delicious eggs benedict like accept credit cards like monzo uk though keep cash debit card handy,1,97.9764,1.9356,0.088,2,2.3686,52.0289,45.6025,2,40.5596,59.2968,0.1436
_u1Bq7QsgMUXSMex8QHqLQ,Burrito Boyz,used stars noticed decrease quality meat used steak burrito made hard decide go back still guess go night notice difference much bonus point love keep stack newspaper place city would check burrito,1,96.3073,3.6538,0.0389,3,28.2679,24.1596,47.5725,3,32.7754,19.3217,47.903
RtUvSWO_UZ8V3Wpj0n077w,KINKA IZAKAYA ORIGINAL,become go everything birthdays mom dates moms need able handle noise food consistently good service consistently good energetic beer consistently cold affordable places city offer universal appeal guu,1,93.7219,2.6157,3.6624,2,8.8062,76.7312,14.4626,1,79.7732,19.2432,0.9836
ii_zDR8crbQVJehMMWoCkQ,Marathon Donuts & Coffee Shop,went try milk tea reading star unfortunately experience fuss tea ok fine extraordinary something crave actually humble opinion couple nearby places ming kam fai make equal better milk tea ymmv experience,1,99.4195,0.4034,0.1771,2,26.6591,72.0443,1.2966,2,25.8275,42.533,31.6395
t19vb_4ML2dg5HZ-MF3muA,KINTON RAMEN,boyfriend trying different ramen restaurants city kinton ramen queen st determined winner soup delicious made sure get double pork second time visited made mistake first time broth flavourful ball minced garlic made even better yummy,1,99.8913,0.0156,0.0931,2,9.42,87.9046,2.6754,2,22.5401,72.6176,4.8423
tzl4KHt6ZAwyUJIEyemrtQ,Smith Bros.,bread fresh came warm entree average completely satisfied though level service good enough level restaurant server ray inattentive fork salad longest time ended get another empty table maybe unmotivated good job default gratuity larger tables,1,98.824,0.581,0.595,2,0.1317,99.4602,0.4081,1,50.6332,49.2699,0.0969
r_BrIgzYcwo1NAuG9dLbpg,Pai Northern Thai Kitchen,favourite thai restaurant toronto ordered chicken pad thai delicious right amount flavouring sauce overpowering tasted good noodles also ordered stringed squash appetizer crispy flavourful service friendly even thought busy times went would definitely go,1,99.9776,0.0093,0.0132,2,5.0467,91.7406,3.2127,2,8.6682,67.589,23.7428
